"10-K","REALOGY HOLDINGS CORP.","1398987","2016-02-24","edgar/data/1398987/0001398987-16-000164.txt"
"10-K","REALPAGE INC","1286225","2016-02-29","edgar/data/1286225/0001286225-16-000061.txt"
"10-K","REALTY INCOME CORP","726728","2016-02-11","edgar/data/726728/0001104659-16-095923.txt"
"10-K","RECEIVABLE ACQUISITION & MANAGEMENT CORP","733337","2016-03-16","edgar/data/733337/0001393905-16-000778.txt"
"10-K","RECKSON OPERATING PARTNERSHIP LP","930810","2016-03-23","edgar/data/930810/0000930810-16-000013.txt"
"10-K","RED ROBIN GOURMET BURGERS INC","1171759","2016-02-19","edgar/data/1171759/0001171759-16-000014.txt"
"10-K","REDWOOD TRUST INC","930236","2016-02-26","edgar/data/930236/0000930236-16-000038.txt"
"10-K","REED'S, INC.","1140215","2016-03-23","edgar/data/1140215/0001493152-16-008215.txt"
"10-K","REFLECT SCIENTIFIC INC","1103090","2016-03-30","edgar/data/1103090/0001548123-16-000514.txt"
"10-K","REGAL BELOIT CORP","82811","2016-03-02","edgar/data/82811/0000082811-16-000124.txt"
"10-K","REGAL ENTERTAINMENT GROUP","1168696","2016-02-29","edgar/data/1168696/0001168696-16-000021.txt"
"10-K","REGENCY CENTERS CORP","910606","2016-02-18","edgar/data/910606/0000910606-16-000047.txt"
"10-K","REGENCY CENTERS LP","1066247","2016-02-18","edgar/data/1066247/0000910606-16-000047.txt"
"10-K","REGENERON PHARMACEUTICALS INC","872589","2016-02-11","edgar/data/872589/0001532176-16-000045.txt"
"10-K","REGENXBIO Inc.","1590877","2016-03-03","edgar/data/1590877/0001564590-16-013941.txt"
"10-K","REGIONS FINANCIAL CORP","1281761","2016-02-16","edgar/data/1281761/0001281761-16-000108.txt"
"10-K","REINSURANCE GROUP OF AMERICA INC","898174","2016-02-29","edgar/data/898174/0000898174-16-000044.txt"
"10-K","RELIABILITY INC","34285","2016-03-30","edgar/data/34285/0001079974-16-001076.txt"
"10-K","RELIANCE STEEL & ALUMINUM CO","861884","2016-02-26","edgar/data/861884/0001558370-16-003570.txt"
"10-K","RELIV INTERNATIONAL INC","768710","2016-03-24","edgar/data/768710/0001144204-16-089980.txt"
"10-K","RELM WIRELESS CORP","2186","2016-03-02","edgar/data/2186/0001354488-16-006435.txt"
"10-K","RENAISSANCERE HOLDINGS LTD","913144","2016-02-19","edgar/data/913144/0001628280-16-011447.txt"
"10-K","RENASANT CORP","715072","2016-02-29","edgar/data/715072/0000715072-16-000108.txt"
"10-K","RENT A CENTER INC DE","933036","2016-02-29","edgar/data/933036/0000933036-16-000044.txt"
"10-K","RENTECH, INC.","868725","2016-03-15","edgar/data/868725/0001564590-16-014871.txt"
"10-K","REPLIGEN CORP","730272","2016-02-25","edgar/data/730272/0001193125-16-478518.txt"
"10-K","REPROS THERAPEUTICS INC.","897075","2016-03-14","edgar/data/897075/0001144204-16-087730.txt"
"10-K","REPUBLIC AIRWAYS HOLDINGS INC","1159154","2016-03-11","edgar/data/1159154/0001159154-16-000178.txt"
"10-K","REPUBLIC BANCORP INC /KY/","921557","2016-03-11","edgar/data/921557/0001558370-16-004033.txt"
"10-K","REPUBLIC FIRST BANCORP INC","834285","2016-03-14","edgar/data/834285/0000950159-16-000475.txt"
"10-K","REPUBLIC SERVICES, INC.","1060391","2016-02-12","edgar/data/1060391/0001060391-16-000060.txt"
"10-K","RERAISE GAMING CORP","1592411","2016-03-30","edgar/data/1592411/0001214659-16-010551.txt"
"10-K","RESEARCH FRONTIERS INC","793524","2016-03-10","edgar/data/793524/0001206774-16-004855.txt"
"10-K","RESERVE PETROLEUM CO","83350","2016-03-30","edgar/data/83350/0001437749-16-028590.txt"
"10-K","RESOURCE AMERICA, INC.","83402","2016-03-11","edgar/data/83402/0000083402-16-000046.txt"
"10-K","RESPONSE BIOMEDICAL CORP","806888","2016-03-24","edgar/data/806888/0001437749-16-028368.txt"
"10-K","RETAIL OPPORTUNITY INVESTMENTS CORP","1407623","2016-02-24","edgar/data/1407623/0001171843-16-008096.txt"
"10-K","RETAIL PROPERTIES OF AMERICA, INC.","1222840","2016-02-17","edgar/data/1222840/0001222840-16-000032.txt"
"10-K","RETRACTABLE TECHNOLOGIES INC","946563","2016-03-30","edgar/data/946563/0001104659-16-108770.txt"
"10-K","RETROSPETTIVA INC","1015383","2016-03-30","edgar/data/1015383/0001079973-16-000881.txt"
"10-K","REVA Medical, Inc.","1496268","2016-03-10","edgar/data/1496268/0001564590-16-014443.txt"
"10-K","REVLON CONSUMER PRODUCTS CORP","890547","2016-02-26","edgar/data/890547/0000890547-16-000014.txt"
"10-K","REVLON INC /DE/","887921","2016-02-26","edgar/data/887921/0000887921-16-000017.txt"
"10-K","REX AMERICAN RESOURCES Corp","744187","2016-03-25","edgar/data/744187/0000930413-16-006190.txt"
"10-K","REX ENERGY CORP","1397516","2016-03-15","edgar/data/1397516/0001564590-16-014863.txt"
"10-K","REXAHN PHARMACEUTICALS, INC.","1228627","2016-03-14","edgar/data/1228627/0001140361-16-057543.txt"
"10-K","REYNOLDS AMERICAN INC","1275283","2016-02-11","edgar/data/1275283/0001564590-16-012630.txt"
"10-K","RFS HOLDING LLC","1226006","2016-03-30","edgar/data/1226006/0001144204-16-091508.txt"
"10-K","RIDGEFIELD ACQUISITION CORP","812152","2016-03-30","edgar/data/812152/0001144204-16-091518.txt"
"10-K","RIDGEWOOD ENERGY A-1 FUND LLC","1457919","2016-02-29","edgar/data/1457919/0001214659-16-009907.txt"
"10-K","RIDGEWOOD ENERGY Q FUND LLC","1338474","2016-03-03","edgar/data/1338474/0001214659-16-010033.txt"
"10-K","RIDGEWOOD ENERGY S FUND LLC","1352190","2016-03-07","edgar/data/1352190/0001214659-16-010103.txt"
"10-K","RIDGEWOOD ENERGY T FUND LLC","1364397","2016-03-07","edgar/data/1364397/0001214659-16-010104.txt"
"10-K","RIDGEWOOD ENERGY V FUND LLC","1385662","2016-03-03","edgar/data/1385662/0001214659-16-010032.txt"
"10-K","RIDGEWOOD ENERGY X FUND, LLC","1455741","2016-02-29","edgar/data/1455741/0001214659-16-009906.txt"
"10-K","RIDGEWOOD ENERGY Y FUND LLC","1434070","2016-02-26","edgar/data/1434070/0001214659-16-009870.txt"
"10-K","RIGEL PHARMACEUTICALS INC","1034842","2016-03-08","edgar/data/1034842/0001558370-16-003898.txt"
"10-K","RIGHTSCORP, INC.","1506270","2016-03-30","edgar/data/1506270/0001493152-16-008424.txt"
"10-K","RIGHTSIDE GROUP, LTD.","1589094","2016-03-11","edgar/data/1589094/0001564590-16-014528.txt"
"10-K","RING ENERGY, INC.","1384195","2016-03-15","edgar/data/1384195/0001144204-16-088170.txt"
"10-K","RITCHIE BROS AUCTIONEERS INC","1046102","2016-02-25","edgar/data/1046102/0001279569-16-002775.txt"
"10-K","RITTER PHARMACEUTICALS INC","1460702","2016-03-21","edgar/data/1460702/0001493152-16-008162.txt"
"10-K","RIVERSOURCE LIFE INSURANCE CO","727892","2016-02-25","edgar/data/727892/0000820027-16-000170.txt"
"10-K","RJO GLOBAL TRUST","1027099","2016-03-28","edgar/data/1027099/0001185185-16-004012.txt"
"10-K","RLI CORP","84246","2016-02-26","edgar/data/84246/0001558370-16-003590.txt"
"10-K","RLJ Lodging Trust","1511337","2016-02-25","edgar/data/1511337/0001511337-16-000282.txt"
"10-K","RMG Networks Holding Corp","1512074","2016-03-10","edgar/data/1512074/0001398432-16-000497.txt"
"10-K","ROCK CREEK PHARMACEUTICALS, INC.","776008","2016-03-22","edgar/data/776008/0001144204-16-089559.txt"
"10-K","ROCKIES REGION 2007 LP","1407805","2016-03-25","edgar/data/1407805/0001407805-16-000024.txt"
"10-K","ROCKWELL MEDICAL, INC.","1041024","2016-02-29","edgar/data/1041024/0001047469-16-010588.txt"
"10-K","ROCKY BRANDS, INC.","895456","2016-03-03","edgar/data/895456/0001144204-16-085772.txt"
"10-K","ROGERS CORP","84748","2016-02-23","edgar/data/84748/0000084748-16-000013.txt"
"10-K","ROGERS INTERNATIONAL RAW MATERIALS FUND LP","1118384","2016-03-30","edgar/data/1118384/0001118384-16-000012.txt"
"10-K","ROKWADER, INC.","1322952","2016-03-30","edgar/data/1322952/0001017386-16-000389.txt"
"10-K","ROLLINS INC","84839","2016-02-24","edgar/data/84839/0001552781-16-001318.txt"
"10-K","ROPER TECHNOLOGIES INC","882835","2016-02-26","edgar/data/882835/0000882835-16-000035.txt"
"10-K","RORINE INTERNATIONAL HOLDING Corp","1423586","2016-03-04","edgar/data/1423586/0001214659-16-010075.txt"
"10-K","ROSETTA STONE INC","1351285","2016-03-14","edgar/data/1351285/0001351285-16-000100.txt"
"10-K","ROSS STORES INC","745732","2016-03-29","edgar/data/745732/0000745732-16-000037.txt"
"10-K","ROWAN COMPANIES PLC","85408","2016-02-26","edgar/data/85408/0000085408-16-000014.txt"
"10-K","ROYAL BANCSHARES OF PENNSYLVANIA INC","922487","2016-03-17","edgar/data/922487/0001558370-16-004218.txt"
"10-K","ROYAL CARIBBEAN CRUISES LTD","884887","2016-02-22","edgar/data/884887/0000884887-16-000126.txt"
"10-K","ROYAL HAWAIIAN ORCHARDS, L.P.","792161","2016-03-30","edgar/data/792161/0001437749-16-028645.txt"
"10-K","ROYALE ENERGY INC","864839","2016-03-15","edgar/data/864839/0001185185-16-003902.txt"
"10-K","RPC INC","742278","2016-02-29","edgar/data/742278/0001571049-16-012371.txt"
"10-K","RPX Corp","1509432","2016-02-26","edgar/data/1509432/0001509432-16-000146.txt"
"10-K","RR Donnelley & Sons Co","29669","2016-02-25","edgar/data/29669/0001564590-16-013400.txt"
"10-K","RREEF Property Trust, Inc.","1542447","2016-03-23","edgar/data/1542447/0001542447-16-000128.txt"
"10-K","RSP Permian, Inc.","1588216","2016-02-25","edgar/data/1588216/0001588216-16-000021.txt"
"10-K","RTI SURGICAL, INC.","1100441","2016-03-07","edgar/data/1100441/0001193125-16-495394.txt"
"10-K","RUBICON PROJECT, INC.","1595974","2016-03-04","edgar/data/1595974/0001628280-16-012273.txt"
"10-K","RUCKUS WIRELESS INC","1294016","2016-02-24","edgar/data/1294016/0001294016-16-000049.txt"
"10-K","RUDOLPH TECHNOLOGIES INC","1094392","2016-02-19","edgar/data/1094392/0001094392-16-000047.txt"
"10-K","RURAL ELECTRIC COOPERATIVE GRANTOR TRUST KEPCO SERIES 1997","1058926","2016-03-09","edgar/data/1058926/0001058926-16-000014.txt"
"10-K","RUSH ENTERPRISES INC \TX\","1012019","2016-02-29","edgar/data/1012019/0001437749-16-026385.txt"
"10-K","RVUE HOLDINGS, INC.","1455206","2016-03-03","edgar/data/1455206/0001078782-16-002391.txt"
"10-K","RX Safes, Inc.","1599385","2016-03-28","edgar/data/1599385/0001663577-16-000081.txt"
"10-K","RXi Pharmaceuticals Corp","1533040","2016-03-30","edgar/data/1533040/0001193125-16-523721.txt"
"10-K","RYDER SYSTEM INC","85961","2016-02-12","edgar/data/85961/0000085961-16-000079.txt"
"10-K","RadNet, Inc.","790526","2016-03-15","edgar/data/790526/0001019687-16-005474.txt"
"10-K","Radius Health, Inc.","1428522","2016-02-25","edgar/data/1428522/0001047469-16-010440.txt"
"10-K","Rampart Studios Inc.","1432271","2016-01-27","edgar/data/1432271/0001376474-16-000541.txt"
"10-K","Rapid7, Inc.","1560327","2016-03-10","edgar/data/1560327/0001193125-16-500210.txt"
"10-K","Raptor Pharmaceutical Corp","1070698","2016-02-26","edgar/data/1070698/0001564590-16-013558.txt"
"10-K","ReWalk Robotics Ltd.","1607962","2016-02-29","edgar/data/1607962/0001607962-16-000007.txt"
"10-K","ReachLocal Inc","1297336","2016-03-30","edgar/data/1297336/0001437749-16-028591.txt"
"10-K","Real Industry, Inc.","38984","2016-03-15","edgar/data/38984/0001564590-16-014762.txt"
"10-K","RealSource Residential, Inc","1174891","2016-03-30","edgar/data/1174891/0001493152-16-008458.txt"
"10-K","Realty Finance Trust, Inc.","1562528","2016-03-11","edgar/data/1562528/0001562528-16-000017.txt"
"10-K","Recro Pharma, Inc.","1588972","2016-03-24","edgar/data/1588972/0001193125-16-516045.txt"
"10-K","Red Lion Hotels CORP","1052595","2016-03-01","edgar/data/1052595/0001052595-16-000035.txt"
"10-K","RedStone Literary Agents, Inc.","1515139","2016-03-30","edgar/data/1515139/0001165527-16-000714.txt"
"10-K","Redwood Mortgage Investors IX","1448038","2016-03-30","edgar/data/1448038/0001193125-16-523979.txt"
"10-K","Reef Oil & Gas Income & Development Fund III LP","1411643","2016-03-30","edgar/data/1411643/0001104659-16-108715.txt"
"10-K","Regen BioPharma Inc","1589150","2016-01-07","edgar/data/1589150/0001607062-16-000576.txt"
"10-K","Regenicin, Inc.","1412659","2016-01-13","edgar/data/1412659/0001662252-16-000036.txt"
"10-K","Regional Management Corp.","1519401","2016-02-23","edgar/data/1519401/0001193125-16-473676.txt"
"10-K","Regulus Therapeutics Inc.","1505512","2016-02-23","edgar/data/1505512/0001628280-16-011521.txt"
"10-K","Reign Sapphire Corp","1642159","2016-03-30","edgar/data/1642159/0001615774-16-004714.txt"
"10-K","Reis, Inc.","1038222","2016-03-03","edgar/data/1038222/0001193125-16-490801.txt"
"10-K","Relypsa Inc","1416792","2016-02-25","edgar/data/1416792/0001564590-16-013394.txt"
"10-K","Remark Media, Inc.","1368365","2016-03-30","edgar/data/1368365/0001368365-16-000038.txt"
"10-K","Remove-By-You, Inc.","1630430","2016-02-09","edgar/data/1630430/0001078782-16-002288.txt"
"10-K","Renewable Energy & Power, Inc.","1608430","2016-02-16","edgar/data/1608430/0001477932-16-008601.txt"
"10-K","Renewable Energy Acquisition Corp.","1418302","2016-03-29","edgar/data/1418302/0001575872-16-000308.txt"
"10-K","Renewable Energy Group, Inc.","1463258","2016-03-14","edgar/data/1463258/0001628280-16-012666.txt"
"10-K","RenovaCare, Inc.","1016708","2016-03-28","edgar/data/1016708/0001477932-16-009210.txt"
"10-K","Rentech Nitrogen Partners, L.P.","1525998","2016-03-15","edgar/data/1525998/0001564590-16-014830.txt"
"10-K","Resolute Energy Corp","1469510","2016-03-07","edgar/data/1469510/0001564590-16-014121.txt"
"10-K","Resolute Forest Products Inc.","1393066","2016-02-29","edgar/data/1393066/0001393066-16-000017.txt"
"10-K","Resonant Inc","1579910","2016-03-25","edgar/data/1579910/0001579910-16-000020.txt"
"10-K","Resource Capital Corp.","1332551","2016-03-10","edgar/data/1332551/0001332551-16-000052.txt"
"10-K","Resource Innovation Office REIT, Inc.","1614502","2016-03-04","edgar/data/1614502/0001614502-16-000012.txt"
"10-K","Resource Real Estate Investors 6 LP","1414964","2016-03-29","edgar/data/1414964/0001414964-16-000026.txt"
"10-K","Resource Real Estate Investors 7, L.P.","1486279","2016-03-29","edgar/data/1486279/0001486279-16-000016.txt"
"10-K","Resource Real Estate Opportunity REIT II, Inc.","1559484","2016-03-30","edgar/data/1559484/0001559484-16-000045.txt"
"10-K","Resource Real Estate Opportunity REIT, Inc.","1466225","2016-03-30","edgar/data/1466225/0001466225-16-000027.txt"
"10-K","RespireRx Pharmaceuticals Inc.","849636","2016-03-29","edgar/data/849636/0001493152-16-008331.txt"
"10-K","Restaurant Brands International Inc.","1618756","2016-02-26","edgar/data/1618756/0001193125-16-481509.txt"
"10-K","Restaurant Brands International Limited Partnership","1618755","2016-02-26","edgar/data/1618755/0001193125-16-481442.txt"
"10-K","Restoration Hardware Holdings Inc","1528849","2016-03-30","edgar/data/1528849/0001564590-16-015660.txt"
"10-K","Retail Opportunity Investments Partnership, LP","1577230","2016-02-24","edgar/data/1577230/0001171843-16-008096.txt"
"10-K","RetailMeNot, Inc.","1475274","2016-02-19","edgar/data/1475274/0001475274-16-000006.txt"
"10-K","Retrophin, Inc.","1438533","2016-02-26","edgar/data/1438533/0001628280-16-011857.txt"
"10-K","Revance Therapeutics, Inc.","1479290","2016-03-04","edgar/data/1479290/0001479290-16-000031.txt"
"10-K","Reven Housing REIT, Inc.","1487782","2016-03-24","edgar/data/1487782/0001144204-16-090016.txt"
"10-K","Revolution Lighting Technologies, Inc.","917523","2016-03-10","edgar/data/917523/0001193125-16-499179.txt"
"10-K","Rexford Industrial Realty, Inc.","1571283","2016-02-25","edgar/data/1571283/0001571283-16-000008.txt"
"10-K","Rhino Resource Partners LP","1490630","2016-03-25","edgar/data/1490630/0001047469-16-011594.txt"
"10-K","Rice Energy Inc.","1588238","2016-02-25","edgar/data/1588238/0001588238-16-000025.txt"
"10-K","Rice Midstream Partners LP","1620928","2016-02-25","edgar/data/1620928/0001620928-16-000031.txt"
"10-K","RiceBran Technologies","1063537","2016-03-30","edgar/data/1063537/0001140361-16-059519.txt"
"10-K","Ridgewood Energy O Fund LLC","1315061","2016-02-26","edgar/data/1315061/0001214659-16-009871.txt"
"10-K","Ridgewood Energy P Fund LLC","1325703","2016-02-26","edgar/data/1325703/0001214659-16-009869.txt"
"10-K","Ridgewood Energy U Fund LLC","1377178","2016-02-29","edgar/data/1377178/0001214659-16-009909.txt"
"10-K","Ridgewood Energy W Fund LLC","1409947","2016-03-03","edgar/data/1409947/0001214659-16-010035.txt"
"10-K","RigNet, Inc.","1162112","2016-02-29","edgar/data/1162112/0001193125-16-485714.txt"
"10-K","RingCentral Inc","1384905","2016-02-29","edgar/data/1384905/0001564590-16-013637.txt"
"10-K","River Financial Corp","1641601","2016-03-28","edgar/data/1641601/0001564590-16-015388.txt"
"10-K","Riverview Financial Corp","1590799","2016-03-30","edgar/data/1590799/0001193125-16-523004.txt"
"10-K","Roadrunner Transportation Systems, Inc.","1440024","2016-03-01","edgar/data/1440024/0001440024-16-000049.txt"
"10-K","Rocket Fuel Inc.","1477200","2016-03-14","edgar/data/1477200/0001477200-16-000159.txt"
"10-K","Rockies Region 2006 Limited Partnership","1376912","2016-03-25","edgar/data/1376912/0001376912-16-000029.txt"
"10-K","Roka BioScience, Inc.","1472343","2016-03-09","edgar/data/1472343/0001472343-16-000148.txt"
"10-K","Rose Rock Midstream, L.P.","1527622","2016-02-26","edgar/data/1527622/0001527622-16-000031.txt"
"10-K","Rosewood Resources, Inc.","1613809","2016-02-10","edgar/data/1613809/0001477932-16-008508.txt"
"10-K","Rouse Properties, Inc.","1528558","2016-03-08","edgar/data/1528558/0001628280-16-012359.txt"
"10-K","Rovi Corp","1424454","2016-02-11","edgar/data/1424454/0001424454-16-000040.txt"
"10-K","Rubicon Technology, Inc.","1410172","2016-03-14","edgar/data/1410172/0001193125-16-502855.txt"
"10-K","Ruths Hospitality Group, Inc.","1324272","2016-03-04","edgar/data/1324272/0001437749-16-026852.txt"
"10-K","Ryerson Holding Corp","1481582","2016-03-09","edgar/data/1481582/0001564590-16-014318.txt"
"10-K","Ryman Hospitality Properties, Inc.","1040829","2016-02-26","edgar/data/1040829/0001193125-16-480931.txt"
"10-K","S&T BANCORP INC","719220","2016-02-23","edgar/data/719220/0000719220-16-000019.txt"
"10-K","SABINE OIL & GAS CORP","38079","2016-03-24","edgar/data/38079/0001558370-16-004332.txt"
"10-K","SABINE ROYALTY TRUST","710752","2016-02-29","edgar/data/710752/0001193125-16-484379.txt"
"10-K","SADDLEBROOK RESORTS INC","313151","2016-03-30","edgar/data/313151/0001193125-16-522859.txt"
"10-K","SAExploration Holdings, Inc.","1514732","2016-03-15","edgar/data/1514732/0001514732-16-000144.txt"
"10-K","SAFEGUARD SCIENTIFICS INC","86115","2016-03-04","edgar/data/86115/0000086115-16-000121.txt"
"10-K","SAFETY INSURANCE GROUP INC","1172052","2016-02-26","edgar/data/1172052/0001558370-16-003558.txt"
"10-K","SAGA COMMUNICATIONS INC","886136","2016-03-14","edgar/data/886136/0001144204-16-087815.txt"
"10-K","SAIA INC","1177702","2016-02-26","edgar/data/1177702/0001564590-16-013560.txt"
"10-K","SAJAN INC","1118037","2016-03-16","edgar/data/1118037/0001144204-16-088311.txt"
"10-K","SALEM MEDIA GROUP, INC. /DE/","1050606","2016-03-11","edgar/data/1050606/0001144204-16-087583.txt"
"10-K","SALESFORCE COM INC","1108524","2016-03-07","edgar/data/1108524/0001108524-16-000053.txt"
"10-K","SALISBURY BANCORP INC","1060219","2016-03-30","edgar/data/1060219/0001554795-16-000606.txt"
"10-K","SAN DIEGO GAS & ELECTRIC CO","86521","2016-02-26","edgar/data/86521/0000086521-16-000091.txt"
"10-K","SAN JUAN BASIN ROYALTY TRUST","319655","2016-02-29","edgar/data/319655/0001193125-16-485698.txt"
"10-K","SANDISK CORP","1000180","2016-02-12","edgar/data/1000180/0001000180-16-000068.txt"
"10-K","SANDRIDGE ENERGY INC","1349436","2016-03-30","edgar/data/1349436/0001349436-16-000213.txt"
"10-K","SANDSTON CORP","892832","2016-03-29","edgar/data/892832/0001144204-16-090951.txt"
"10-K","SANDY SPRING BANCORP INC","824410","2016-03-04","edgar/data/824410/0000824410-16-000015.txt"
"10-K","SANGAMO BIOSCIENCES INC","1001233","2016-02-18","edgar/data/1001233/0001564590-16-012882.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522747.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522749.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522756.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522774.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522784.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522789.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522803.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522818.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522819.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522836.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522852.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522854.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522858.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522878.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522879.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522887.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522897.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522902.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522917.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522992.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-522994.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES LLC","1383094","2016-03-30","edgar/data/1383094/0001193125-16-523012.txt"
"10-K","SANTANDER DRIVE AUTO RECEIVABLES TRUST 2015-3","1643202","2016-03-30","edgar/data/1643202/0001193125-16-522878.txt"
"10-K","SANUWAVE Health, Inc.","1417663","2016-03-30","edgar/data/1417663/0001437749-16-028700.txt"
"10-K","SAUL CENTERS INC","907254","2016-03-04","edgar/data/907254/0000907254-16-000153.txt"
"10-K","SB FINANCIAL GROUP, INC.","767405","2016-03-11","edgar/data/767405/0001213900-16-011513.txt"
"10-K","SB PARTNERS","87047","2016-03-29","edgar/data/87047/0001437749-16-028542.txt"
"10-K","SBA COMMUNICATIONS CORP","1034054","2016-02-26","edgar/data/1034054/0001034054-16-000018.txt"
"10-K","SBH ASSOCIATES, INC.","1571919","2016-01-13","edgar/data/1571919/0001078782-16-002165.txt"
"10-K","SBT Bancorp, Inc.","1354174","2016-03-29","edgar/data/1354174/0001437749-16-028553.txt"
"10-K","SCANA CORP","754737","2016-02-26","edgar/data/754737/0000754737-16-000089.txt"
"10-K","SCANDIUM INTERNATIONAL MINING CORP.","1408146","2016-03-16","edgar/data/1408146/0001062993-16-008361.txt"
"10-K","SCHLUMBERGER LTD /NV/","87347","2016-01-27","edgar/data/87347/0001564590-16-012009.txt"
"10-K","SCHWAB CHARLES CORP","316709","2016-02-24","edgar/data/316709/0000316709-16-000067.txt"
"10-K","SCHWEITZER MAUDUIT INTERNATIONAL INC","1000623","2016-02-26","edgar/data/1000623/0001000623-16-000141.txt"
"10-K","SCI Engineered Materials, Inc.","830616","2016-02-09","edgar/data/830616/0001144204-16-079960.txt"
"10-K","SCICLONE PHARMACEUTICALS INC","880771","2016-03-11","edgar/data/880771/0000880771-16-000135.txt"
"10-K","SCIENTIFIC ENERGY INC","1276531","2016-03-25","edgar/data/1276531/0001276531-16-000013.txt"
"10-K","SCIENTIFIC GAMES CORP","750004","2016-02-29","edgar/data/750004/0000750004-16-000023.txt"
"10-K","SCIQUEST INC","1082526","2016-02-22","edgar/data/1082526/0001564590-16-013005.txt"
"10-K","SCIVANTA MEDICAL CORP","1093285","2016-01-27","edgar/data/1093285/0001213900-16-010398.txt"
"10-K","SCORES HOLDING CO INC","831489","2016-03-31","edgar/data/831489/0001144204-16-091840.txt"
"10-K","SCOTTS LIQUID GOLD INC","88000","2016-03-30","edgar/data/88000/0001564590-16-015579.txt"
"10-K","SCYNEXIS INC","1178253","2016-03-07","edgar/data/1178253/0001178253-16-000144.txt"
"10-K","SEABOARD CORP /DE/","88121","2016-02-25","edgar/data/88121/0001558370-16-003549.txt"
"10-K","SEACOAST BANKING CORP OF FLORIDA","730708","2016-03-14","edgar/data/730708/0001144204-16-087817.txt"
"10-K","SEACOR HOLDINGS INC /NEW/","859598","2016-02-29","edgar/data/859598/0000859598-16-000211.txt"
"10-K","SEALED AIR CORP/DE","1012100","2016-02-22","edgar/data/1012100/0001564590-16-013004.txt"
"10-K","SEARS HOLDINGS CORP","1310067","2016-03-16","edgar/data/1310067/0001310067-16-000059.txt"
"10-K","SEATTLE GENETICS INC /WA","1060736","2016-02-19","edgar/data/1060736/0001193125-16-470022.txt"
"10-K","SECOND SIGHT MEDICAL PRODUCTS INC","1266806","2016-03-11","edgar/data/1266806/0001615774-16-004462.txt"
"10-K","SECURITY FEDERAL CORP","818677","2016-03-21","edgar/data/818677/0000939057-16-000719.txt"
"10-K","SECURITY NATIONAL FINANCIAL CORP","318673","2016-03-30","edgar/data/318673/0001096906-16-001519.txt"
"10-K","SEEN ON SCREEN TV INC.","879519","2016-03-31","edgar/data/879519/0001002014-16-000636.txt"
"10-K","SEI INVESTMENTS CO","350894","2016-02-22","edgar/data/350894/0000350894-16-000102.txt"
"10-K","SEITEL INC","750813","2016-02-19","edgar/data/750813/0000750813-16-000034.txt"
"10-K","SELECT BANCORP, INC.","1263762","2016-03-24","edgar/data/1263762/0001144204-16-090135.txt"
